Time,Average kW/sqm
7/1/2016 15:00,0.025061845
7/1/2016 16:00,0.024136242
7/1/2016 17:00,0.023492886
7/1/2016 18:00,0.02225183
7/1/2016 19:00,0.021685262
7/1/2016 20:00,0.019939898
7/1/2016 21:00,0.019410686
7/1/2016 22:00,0.018781857
7/1/2016 23:00,0.017901911
7/2/2016 0:00,0.017559479
7/2/2016 1:00,0.017723431
7/2/2016 2:00,0.018267171
7/2/2016 3:00,0.017841726
7/2/2016 4:00,0.017561555
7/2/2016 5:00,0.018136425
7/2/2016 6:00,0.017316664
7/2/2016 7:00,0.016833109
7/2/2016 8:00,0.017165164
7/2/2016 9:00,0.017090452
7/2/2016 10:00,0.017704753
7/2/2016 11:00,0.018254719
7/2/2016 12:00,0.019028822
7/2/2016 13:00,0.017858329
7/2/2016 14:00,0.018399993
7/2/2016 15:00,0.01829
7/2/2016 16:00,0.018373014
7/2/2016 17:00,0.01831698
7/2/2016 18:00,0.018082466
7/2/2016 19:00,0.017920589
7/2/2016 20:00,0.017916438
7/2/2016 21:00,0.018011904
7/2/2016 22:00,0.017571931
7/2/2016 23:00,0.018223589
7/3/2016 0:00,0.017993226
7/3/2016 1:00,0.017592685
7/3/2016 2:00,0.017820973
7/3/2016 3:00,0.017333267
7/3/2016 4:00,0.017455712
7/3/2016 5:00,0.017650794
7/3/2016 6:00,0.016577842
7/3/2016 7:00,0.016687835
7/3/2016 8:00,0.016880842
7/3/2016 9:00,0.016920274
7/3/2016 10:00,0.017297986
7/3/2016 11:00,0.017312513
7/3/2016 12:00,0.018117747
7/3/2016 13:00,0.018213212
7/3/2016 14:00,0.018319055
7/3/2016 15:00,0.018976939
7/3/2016 16:00,0.019425213
7/3/2016 17:00,0.019126364
7/3/2016 18:00,0.018566021
7/3/2016 19:00,0.018194534
7/3/2016 20:00,0.018414521
7/3/2016 21:00,0.018690541
7/3/2016 22:00,0.018487158
7/3/2016 23:00,0.018551493
7/4/2016 0:00,0.017596836
7/4/2016 1:00,0.017870781
7/4/2016 2:00,0.017735884
7/4/2016 3:00,0.017681925
7/4/2016 4:00,0.017713055
7/4/2016 5:00,0.01820076
7/4/2016 6:00,0.017503445
7/4/2016 7:00,0.017273082
7/4/2016 8:00,0.017486842
7/4/2016 9:00,0.017449486
7/4/2016 10:00,0.018460178
7/4/2016 11:00,0.018603377
7/4/2016 12:00,0.020062343
7/4/2016 13:00,0.019165795
7/4/2016 14:00,0.019794624
7/4/2016 15:00,0.020234597
7/4/2016 16:00,0.020321761
7/4/2016 17:00,0.019609918
7/4/2016 18:00,0.020078946
7/4/2016 19:00,0.019207302
7/4/2016 20:00,0.019279939
7/4/2016 21:00,0.019676329
7/4/2016 22:00,0.01955596
7/4/2016 23:00,0.01976972
7/5/2016 0:00,0.018881473
7/5/2016 1:00,0.019389932
7/5/2016 2:00,0.018734124
7/5/2016 3:00,0.019049576
7/5/2016 4:00,0.019597466
7/5/2016 5:00,0.01968048
7/5/2016 6:00,0.021712241
7/5/2016 7:00,0.021199631
7/5/2016 8:00,0.022866132
7/5/2016 9:00,0.025501818
7/5/2016 10:00,0.02512203
7/5/2016 11:00,0.026383839
7/5/2016 12:00,0.025553702
7/5/2016 13:00,0.025263154
7/5/2016 14:00,0.025825572
7/5/2016 15:00,0.026867394
7/5/2016 16:00,0.025350318
7/5/2016 17:00,0.025140708
7/5/2016 18:00,0.024563763
7/5/2016 19:00,0.023395345
7/5/2016 20:00,0.020039515
7/5/2016 21:00,0.019362953
7/5/2016 22:00,0.019964802
7/5/2016 23:00,0.019589165
7/6/2016 0:00,0.019400309
7/6/2016 1:00,0.019427288
7/6/2016 2:00,0.019066179
7/6/2016 3:00,0.01934635
7/6/2016 4:00,0.019379555
7/6/2016 5:00,0.019682555
7/6/2016 6:00,0.021153974
7/6/2016 7:00,0.021666584
7/6/2016 8:00,0.022845379
7/6/2016 9:00,0.024167372
7/6/2016 10:00,0.025169763
7/6/2016 11:00,0.025128256
7/6/2016 12:00,0.025437482
7/6/2016 13:00,0.026103668
7/6/2016 14:00,0.026087065
7/6/2016 15:00,0.026950408
7/6/2016 16:00,0.025784065
7/6/2016 17:00,0.024466222
7/6/2016 18:00,0.023424399
7/6/2016 19:00,0.023096495
7/6/2016 20:00,0.020635138
7/6/2016 21:00,0.019688782
7/6/2016 22:00,0.019898391
7/6/2016 23:00,0.019472946
7/7/2016 0:00,0.019165795
7/7/2016 1:00,0.018748651
7/7/2016 2:00,0.019298617
7/7/2016 3:00,0.018595076
7/7/2016 4:00,0.019389932
7/7/2016 5:00,0.019726138
7/7/2016 6:00,0.021425844
7/7/2016 7:00,0.021907323
7/7/2016 8:00,0.023227242
7/7/2016 9:00,0.025709352
7/7/2016 10:00,0.02627177
7/7/2016 11:00,0.027149641
7/7/2016 12:00,0.027045873
7/7/2016 13:00,0.026572695
7/7/2016 14:00,0.027587538
7/7/2016 15:00,0.026558168
7/7/2016 16:00,0.02678438
7/7/2016 17:00,0.026205359
7/7/2016 18:00,0.025491441
7/7/2016 19:00,0.024246235
7/7/2016 20:00,0.021693563
7/7/2016 21:00,0.021747522
7/7/2016 22:00,0.020942289
7/7/2016 23:00,0.02064759
7/8/2016 0:00,0.020037439
7/8/2016 1:00,0.019989706
7/8/2016 2:00,0.019867261
7/8/2016 3:00,0.019537281
7/8/2016 4:00,0.01964935
7/8/2016 5:00,0.019659727
7/8/2016 6:00,0.021461125
7/8/2016 7:00,0.02303216
7/8/2016 8:00,0.023181584
7/8/2016 9:00,0.024204728
7/8/2016 10:00,0.026471003
7/8/2016 11:00,0.028010908
7/8/2016 12:00,0.026497983
7/8/2016 13:00,0.026599675
7/8/2016 14:00,0.028270326
7/8/2016 15:00,0.027546031
7/8/2016 16:00,0.026398366
7/8/2016 17:00,0.025020338
7/8/2016 18:00,0.023768906
7/8/2016 19:00,0.024273215
7/8/2016 20:00,0.020529296
7/8/2016 21:00,0.01971161
7/8/2016 22:00,0.019713686
7/8/2016 23:00,0.019381631
7/9/2016 0:00,0.019389932
7/9/2016 1:00,0.019273713
7/9/2016 2:00,0.019358802
7/9/2016 3:00,0.018997692
7/9/2016 4:00,0.018607528
7/9/2016 5:00,0.019055802
7/9/2016 6:00,0.019157494
7/9/2016 7:00,0.018694692
7/9/2016 8:00,0.01846848
7/9/2016 9:00,0.018678089
7/9/2016 10:00,0.019628597
7/9/2016 11:00,0.01949785
7/9/2016 12:00,0.020454583
7/9/2016 13:00,0.020794939
7/9/2016 14:00,0.020253275
7/9/2016 15:00,0.020838522
7/9/2016 16:00,0.020394398
7/9/2016 17:00,0.020566652
7/9/2016 18:00,0.020143282
7/9/2016 19:00,0.019184473
7/9/2016 20:00,0.018580548
7/9/2016 21:00,0.019383706
7/9/2016 22:00,0.019111836
7/9/2016 23:00,0.019091083
7/10/2016 0:00,0.018906377
7/10/2016 1:00,0.018327356
7/10/2016 2:00,0.018331507
7/10/2016 3:00,0.018422822
7/10/2016 4:00,0.018096993
7/10/2016 5:00,0.018053411
7/10/2016 6:00,0.018466404
7/10/2016 7:00,0.017580233
7/10/2016 8:00,0.018134349
7/10/2016 9:00,0.01835226
7/10/2016 10:00,0.018773555
7/10/2016 11:00,0.019109761
7/10/2016 12:00,0.018777706
7/10/2016 13:00,0.019095233
7/10/2016 14:00,0.019856884
7/10/2016 15:00,0.019931597
7/10/2016 16:00,0.019153343
7/10/2016 17:00,0.019502001
7/10/2016 18:00,0.019406535
7/10/2016 19:00,0.019757268
7/10/2016 20:00,0.019724062
7/10/2016 21:00,0.018981089
7/10/2016 22:00,0.018933357
7/10/2016 23:00,0.018719596
7/11/2016 0:00,0.01937748
7/11/2016 1:00,0.017937192
7/11/2016 2:00,0.018377165
7/11/2016 3:00,0.018323206
7/11/2016 4:00,0.018337733
7/11/2016 5:00,0.018879398
7/11/2016 6:00,0.020514768
7/11/2016 7:00,0.020770035
7/11/2016 8:00,0.022963673
7/11/2016 9:00,0.023924557
7/11/2016 10:00,0.026103668
7/11/2016 11:00,0.026925503
7/11/2016 12:00,0.025478989
7/11/2016 13:00,0.02536277
7/11/2016 14:00,0.025607661
7/11/2016 15:00,0.024466222
7/11/2016 16:00,0.024376982
7/11/2016 17:00,0.02412379
7/11/2016 18:00,0.023862297
7/11/2016 19:00,0.024383208
7/11/2016 20:00,0.021693563
7/11/2016 21:00,0.019991782
7/11/2016 22:00,0.019861035
7/11/2016 23:00,0.019684631
7/12/2016 0:00,0.020305158
7/12/2016 1:00,0.019354651
7/12/2016 2:00,0.018869021
7/12/2016 3:00,0.019142966
7/12/2016 4:00,0.018777706
7/12/2016 5:00,0.020253275
7/12/2016 6:00,0.0213117
7/12/2016 7:00,0.021456974
7/12/2016 8:00,0.022903488
7/12/2016 9:00,0.02400342
7/12/2016 10:00,0.026051784
7/12/2016 11:00,0.026697216
7/12/2016 12:00,0.026865319
7/12/2016 13:00,0.028052415
7/12/2016 14:00,0.026489681
7/12/2016 15:00,0.026074613
7/12/2016 16:00,0.025549551
7/12/2016 17:00,0.024368681
7/12/2016 18:00,0.024397735
7/12/2016 19:00,0.02337044
7/12/2016 20:00,0.021114542
7/12/2016 21:00,0.020244974
7/12/2016 22:00,0.02013498
7/12/2016 23:00,0.019647275
7/13/2016 0:00,0.019686706
7/13/2016 1:00,0.020388172
7/13/2016 2:00,0.01931522
7/13/2016 3:00,0.019638973
7/13/2016 4:00,0.019682555
7/13/2016 5:00,0.020853049
7/13/2016 6:00,0.022295413
7/13/2016 7:00,0.022698029
7/13/2016 8:00,0.023104797
7/13/2016 9:00,0.024449619
7/13/2016 10:00,0.025234099
7/13/2016 11:00,0.026807209
7/13/2016 12:00,0.025838024
7/13/2016 13:00,0.025663695
7/13/2016 14:00,0.027334346
7/13/2016 15:00,0.027716209
7/13/2016 16:00,0.026767777
7/13/2016 17:00,0.025294284
7/13/2016 18:00,0.023658913
7/13/2016 19:00,0.023306105
7/13/2016 20:00,0.020029138
7/13/2016 21:00,0.020454583
7/13/2016 22:00,0.019448042
7/13/2016 23:00,0.019039199
7/14/2016 0:00,0.019995932
7/14/2016 1:00,0.018406219
7/14/2016 2:00,0.018788083
7/14/2016 3:00,0.018759028
7/14/2016 4:00,0.019180322
7/14/2016 5:00,0.020058193
7/14/2016 6:00,0.021166426
7/14/2016 7:00,0.01980085
7/14/2016 8:00,0.023081968
7/14/2016 9:00,0.024277365
7/14/2016 10:00,0.026093291
7/14/2016 11:00,0.026383839
7/14/2016 12:00,0.026759476
7/14/2016 13:00,0.025522571
7/14/2016 14:00,0.026265544
7/14/2016 15:00,0.026589298
7/14/2016 16:00,0.025489366
7/14/2016 17:00,0.025236174
7/14/2016 18:00,0.023592502
7/14/2016 19:00,0.023534393
7/14/2016 20:00,0.020853049
7/14/2016 21:00,0.020514768
7/14/2016 22:00,0.020215919
7/14/2016 23:00,0.019228055
7/15/2016 0:00,0.019151268
7/15/2016 1:00,0.01858885
7/15/2016 2:00,0.018192459
7/15/2016 3:00,0.01837924
7/15/2016 4:00,0.019041274
7/15/2016 5:00,0.019267487
7/15/2016 6:00,0.02058533
7/15/2016 7:00,0.021718467
7/15/2016 8:00,0.022496721
7/15/2016 9:00,0.024005496
7/15/2016 10:00,0.026165928
7/15/2016 11:00,0.02657477
7/15/2016 12:00,0.02639214
7/15/2016 13:00,0.026877771
7/15/2016 14:00,0.027126812
7/15/2016 15:00,0.028293155
7/15/2016 16:00,0.025923113
7/15/2016 17:00,0.024352078
7/15/2016 18:00,0.023656838
7/15/2016 19:00,0.024300194
7/15/2016 20:00,0.020168186
7/15/2016 21:00,0.019416912
7/15/2016 22:00,0.018642809
7/15/2016 23:00,0.019358802
7/16/2016 0:00,0.019045425
7/16/2016 1:00,0.019383706
7/16/2016 2:00,0.018976939
7/16/2016 3:00,0.018275473
7/16/2016 4:00,0.018383391
7/16/2016 5:00,0.019159569
7/16/2016 6:00,0.017517972
7/16/2016 7:00,0.01829
7/16/2016 8:00,0.017976623
7/16/2016 9:00,0.017800219
7/16/2016 10:00,0.018134349
7/16/2016 11:00,0.018163404
7/16/2016 12:00,0.019566336
7/16/2016 13:00,0.019265411
7/16/2016 14:00,0.020120453
7/16/2016 15:00,0.01983198
7/16/2016 16:00,0.019933672
7/16/2016 17:00,0.020168186
7/16/2016 18:00,0.020506467
7/16/2016 19:00,0.020475337
7/16/2016 20:00,0.019782172
7/16/2016 21:00,0.019929521
7/16/2016 22:00,0.020242898
7/16/2016 23:00,0.019989706
7/17/2016 0:00,0.020348741
7/17/2016 1:00,0.019290316
7/17/2016 2:00,0.019182398
7/17/2016 3:00,0.018734124
7/17/2016 4:00,0.018078315
7/17/2016 5:00,0.019580864
7/17/2016 6:00,0.018991466
7/17/2016 7:00,0.017493068
7/17/2016 8:00,0.018040959
7/17/2016 9:00,0.018096993
7/17/2016 10:00,0.018663562
7/17/2016 11:00,0.018360562
7/17/2016 12:00,0.018520363
7/17/2016 13:00,0.018458103
7/17/2016 14:00,0.020475337
7/17/2016 15:00,0.019418987
7/17/2016 16:00,0.018725822
7/17/2016 17:00,0.019923295
7/17/2016 18:00,0.020327987
7/17/2016 19:00,0.020051967
7/17/2016 20:00,0.019111836
7/17/2016 21:00,0.019954425
7/17/2016 22:00,0.018958261
7/17/2016 23:00,0.018246418
7/18/2016 0:00,0.018121897
7/18/2016 1:00,0.01801813
7/18/2016 2:00,0.018333582
7/18/2016 3:00,0.018211137
7/18/2016 4:00,0.01816963
7/18/2016 5:00,0.019089007
7/18/2016 6:00,0.020653816
7/18/2016 7:00,0.022050522
7/18/2016 8:00,0.022540303
7/18/2016 9:00,0.023291577
7/18/2016 10:00,0.025391825
7/18/2016 11:00,0.027018894
7/18/2016 12:00,0.025068071
7/18/2016 13:00,0.027062476
7/18/2016 14:00,0.027023045
7/18/2016 15:00,0.025333715
7/18/2016 16:00,0.025254852
7/18/2016 17:00,0.024385283
7/18/2016 18:00,0.023204413
7/18/2016 19:00,0.02279557
7/18/2016 20:00,0.019510302
7/18/2016 21:00,0.019701234
7/18/2016 22:00,0.018979014
7/18/2016 23:00,0.018866946
7/19/2016 0:00,0.01829
7/19/2016 1:00,0.018539041
7/19/2016 2:00,0.01792474
7/19/2016 3:00,0.018294151
7/19/2016 4:00,0.018968637
7/19/2016 5:00,0.018566021
7/19/2016 6:00,0.02086135
7/19/2016 7:00,0.021606399
7/19/2016 8:00,0.021320001
7/19/2016 9:00,0.023536468
7/19/2016 10:00,0.023868523
7/19/2016 11:00,0.025036941
7/19/2016 12:00,0.026165928
7/19/2016 13:00,0.025925188
7/19/2016 14:00,0.025757085
7/19/2016 15:00,0.025200893
7/19/2016 16:00,0.025958394
7/19/2016 17:00,0.02306329
7/19/2016 18:00,0.021994488
7/19/2016 19:00,0.021612625
7/19/2016 20:00,0.019205227
7/19/2016 21:00,0.01883374
7/19/2016 22:00,0.019616145
7/19/2016 23:00,0.018827514
7/20/2016 0:00,0.018078315
7/20/2016 1:00,0.017856253
7/20/2016 2:00,0.018136425
7/20/2016 3:00,0.018839966
7/20/2016 4:00,0.018933357
7/20/2016 5:00,0.019076555
7/20/2016 6:00,0.020267802
7/20/2016 7:00,0.019912919
7/20/2016 8:00,0.02164583
7/20/2016 9:00,0.023470057
7/20/2016 10:00,0.024785825
7/20/2016 11:00,0.025701051
7/20/2016 12:00,0.025642941
7/20/2016 13:00,0.025400126
7/20/2016 14:00,0.025171838
7/20/2016 15:00,0.025078448
7/20/2016 16:00,0.02424416
7/20/2016 17:00,0.024053228
7/20/2016 18:00,0.022928392
7/20/2016 19:00,0.02200694
7/20/2016 20:00,0.019948199
7/20/2016 21:00,0.019157494
7/20/2016 22:00,0.019238432
7/20/2016 23:00,0.018796384
7/21/2016 0:00,0.018765254
7/21/2016 1:00,0.018673939
7/21/2016 2:00,0.018539041
7/21/2016 3:00,0.018150952
7/21/2016 4:00,0.018875247
7/21/2016 5:00,0.019126364
7/21/2016 6:00,0.020284405
7/21/2016 7:00,0.020869652
7/21/2016 8:00,0.021282645
7/21/2016 9:00,0.023384968
7/21/2016 10:00,0.023812489
7/21/2016 11:00,0.024810729
7/21/2016 12:00,0.024953927
7/21/2016 13:00,0.026234414
7/21/2016 14:00,0.026458551
7/21/2016 15:00,0.024964304
7/21/2016 16:00,0.023737776
7/21/2016 17:00,0.022513324
7/21/2016 18:00,0.022172967
7/21/2016 19:00,0.021560741
7/21/2016 20:00,0.018835815
7/21/2016 21:00,0.01913674
7/21/2016 22:00,0.019066179
7/21/2016 23:00,0.01816548
7/22/2016 0:00,0.017862479
7/22/2016 1:00,0.017914363
7/22/2016 2:00,0.018204911
7/22/2016 3:00,0.017277233
7/22/2016 4:00,0.018113596
7/22/2016 5:00,0.019001843
7/22/2016 6:00,0.019854809
7/22/2016 7:00,0.020728528
7/22/2016 8:00,0.022208248
7/22/2016 9:00,0.023007255
7/22/2016 10:00,0.024246235
7/22/2016 11:00,0.026060085
7/22/2016 12:00,0.026082914
7/22/2016 13:00,0.026527038
7/22/2016 14:00,0.027012668
7/22/2016 15:00,0.025889907
7/22/2016 16:00,0.024152845
7/22/2016 17:00,0.023050838
7/22/2016 18:00,0.022903488
7/22/2016 19:00,0.022042221
7/22/2016 20:00,0.018732048
7/22/2016 21:00,0.01931522
7/22/2016 22:00,0.019172021
7/22/2016 23:00,0.019568412
7/23/2016 0:00,0.019356727
7/23/2016 1:00,0.018970713
7/23/2016 2:00,0.018798459
7/23/2016 3:00,0.018783932
7/23/2016 4:00,0.018767329
7/23/2016 5:00,0.018557719
7/23/2016 6:00,0.018516213
7/23/2016 7:00,0.01849961
7/23/2016 8:00,0.018773555
7/23/2016 9:00,0.01880261
7/23/2016 10:00,0.019821603
7/23/2016 11:00,0.020834371
7/23/2016 12:00,0.01986311
7/23/2016 13:00,0.020029138
7/23/2016 14:00,0.021236988
7/23/2016 15:00,0.02061646
7/23/2016 16:00,0.022145988
7/23/2016 17:00,0.021048131
7/23/2016 18:00,0.021317926
7/23/2016 19:00,0.02052722
7/23/2016 20:00,0.020716076
7/23/2016 21:00,0.019900467
7/23/2016 22:00,0.021805632
7/23/2016 23:00,0.01973859
7/24/2016 0:00,0.019273713
7/24/2016 1:00,0.018935432
7/24/2016 2:00,0.019059953
7/24/2016 3:00,0.018460178
7/24/2016 4:00,0.018835815
7/24/2016 5:00,0.019086932
7/24/2016 6:00,0.018433199
7/24/2016 7:00,0.018163404
7/24/2016 8:00,0.018271322
7/24/2016 9:00,0.019340124
7/24/2016 10:00,0.019813302
7/24/2016 11:00,0.019636898
7/24/2016 12:00,0.020338364
7/24/2016 13:00,0.019381631
7/24/2016 14:00,0.020745131
7/24/2016 15:00,0.020363268
7/24/2016 16:00,0.020450433
7/24/2016 17:00,0.020520994
7/24/2016 18:00,0.01997933
7/24/2016 19:00,0.019778021
7/24/2016 20:00,0.020060268
7/24/2016 21:00,0.020029138
7/24/2016 22:00,0.019452192
7/24/2016 23:00,0.020396474
7/25/2016 0:00,0.020205542
7/25/2016 1:00,0.019418987
7/25/2016 2:00,0.019279939
7/25/2016 3:00,0.019522754
7/25/2016 4:00,0.019721987
7/25/2016 5:00,0.020645515
7/25/2016 6:00,0.021911474
7/25/2016 7:00,0.022407481
7/25/2016 8:00,0.022870283
7/25/2016 9:00,0.024870914
7/25/2016 10:00,0.025539174
7/25/2016 11:00,0.026462702
7/25/2016 12:00,0.025981222
7/25/2016 13:00,0.025850476
7/25/2016 14:00,0.027311517
7/25/2016 15:00,0.026111969
7/25/2016 16:00,0.02518014
7/25/2016 17:00,0.025290133
7/25/2016 18:00,0.023465906
7/25/2016 19:00,0.023847769
7/25/2016 20:00,0.020485713
7/25/2016 21:00,0.020927761
7/25/2016 22:00,0.019732364
7/25/2016 23:00,0.020101775
7/26/2016 0:00,0.019122213
7/26/2016 1:00,0.019101459
7/26/2016 2:00,0.01959124
7/26/2016 3:00,0.01922598
7/26/2016 4:00,0.019275788
7/26/2016 5:00,0.020058193
7/26/2016 6:00,0.020898707
7/26/2016 7:00,0.021946755
7/26/2016 8:00,0.022262207
7/26/2016 9:00,0.023770982
7/26/2016 10:00,0.025632565
7/26/2016 11:00,0.02584425
7/26/2016 12:00,0.026367236
7/26/2016 13:00,0.025653318
7/26/2016 14:00,0.026595524
7/26/2016 15:00,0.026782305
7/26/2016 16:00,0.02642327
7/26/2016 17:00,0.024717338
7/26/2016 18:00,0.024082283
7/26/2016 19:00,0.023683817
7/26/2016 20:00,0.020813618
7/26/2016 21:00,0.020332138
7/26/2016 22:00,0.020056117
7/26/2016 23:00,0.019929521
7/27/2016 0:00,0.019850658
7/27/2016 1:00,0.019217679
7/27/2016 2:00,0.020018761
7/27/2016 3:00,0.019153343
7/27/2016 4:00,0.019244658
7/27/2016 5:00,0.020012535
7/27/2016 6:00,0.022183344
7/27/2016 7:00,0.021687337
7/27/2016 8:00,0.02264407
7/27/2016 9:00,0.024706962
7/27/2016 10:00,0.026020654
7/27/2016 11:00,0.027178695
7/27/2016 12:00,0.026174229
7/27/2016 13:00,0.026194983
7/27/2016 14:00,0.026184606
7/27/2016 15:00,0.02636101
7/27/2016 16:00,0.02584425
7/27/2016 17:00,0.025039016
7/27/2016 18:00,0.024852236
7/27/2016 19:00,0.023279125
7/27/2016 20:00,0.020332138
7/27/2016 21:00,0.019856884
7/27/2016 22:00,0.019971028
7/27/2016 23:00,0.019421062
7/28/2016 0:00,0.019076555
7/28/2016 1:00,0.019267487
7/28/2016 2:00,0.019045425
7/28/2016 3:00,0.019726138
7/28/2016 4:00,0.019852734
7/28/2016 5:00,0.019514453
7/28/2016 6:00,0.021498481
7/28/2016 7:00,0.022073351
7/28/2016 8:00,0.023092344
7/28/2016 9:00,0.024439242
7/28/2016 10:00,0.026385914
7/28/2016 11:00,0.028224668
7/28/2016 12:00,0.028183161
7/28/2016 13:00,0.028245422
7/28/2016 14:00,0.028895004
7/28/2016 15:00,0.028197689
7/28/2016 16:00,0.02527353
7/28/2016 17:00,0.025406352
7/28/2016 18:00,0.024430941
7/28/2016 19:00,0.024534708
7/28/2016 20:00,0.020340439
7/28/2016 21:00,0.020126679
7/28/2016 22:00,0.019448042
7/28/2016 23:00,0.020392323
7/29/2016 0:00,0.01974274
7/29/2016 1:00,0.020487789
7/29/2016 2:00,0.020477412
7/29/2016 3:00,0.01946672
7/29/2016 4:00,0.019912919
7/29/2016 5:00,0.020180638
7/29/2016 6:00,0.021998639
7/29/2016 7:00,0.022359748
7/29/2016 8:00,0.023658913
7/29/2016 9:00,0.024646777
7/29/2016 10:00,0.02569275
7/29/2016 11:00,0.027647723
7/29/2016 12:00,0.027766017
7/29/2016 13:00,0.027060401
7/29/2016 14:00,0.027421511
7/29/2016 15:00,0.027396606
7/29/2016 16:00,0.026145174
7/29/2016 17:00,0.024273215
7/29/2016 18:00,0.023443077
7/29/2016 19:00,0.022467666
7/29/2016 20:00,0.020004234
7/29/2016 21:00,0.019072405
7/29/2016 22:00,0.018800535
7/29/2016 23:00,0.01870922
7/30/2016 0:00,0.018831665
7/30/2016 1:00,0.018748651
7/30/2016 2:00,0.018929206
7/30/2016 3:00,0.01807624
7/30/2016 4:00,0.018518288
7/30/2016 5:00,0.018105295
7/30/2016 6:00,0.018190384
7/30/2016 7:00,0.018078315
7/30/2016 8:00,0.018099069
7/30/2016 9:00,0.018217363
7/30/2016 10:00,0.0181385
7/30/2016 11:00,0.018354336
7/30/2016 12:00,0.018804685
7/30/2016 13:00,0.018578473
7/30/2016 14:00,0.019958576
7/30/2016 15:00,0.020269878
7/30/2016 16:00,0.019605768
7/30/2016 17:00,0.019543507
7/30/2016 18:00,0.019593316
7/30/2016 19:00,0.018873172
7/30/2016 20:00,0.019282014
7/30/2016 21:00,0.018933357
7/30/2016 22:00,0.018885624
7/30/2016 23:00,0.018671863
7/31/2016 0:00,0.018869021
7/31/2016 1:00,0.01910561
7/31/2016 2:00,0.01892298
7/31/2016 3:00,0.018655261
7/31/2016 4:00,0.018738274
7/31/2016 5:00,0.018622055
7/31/2016 6:00,0.018786007
7/31/2016 7:00,0.017753873
7/31/2016 8:00,0.017762174
7/31/2016 9:00,0.018574322
7/31/2016 10:00,0.018248493
7/31/2016 11:00,0.019321446
7/31/2016 12:00,0.018997692
7/31/2016 13:00,0.018970713
7/31/2016 14:00,0.019545583
7/31/2016 15:00,0.020197241
7/31/2016 16:00,0.019282014
7/31/2016 17:00,0.019358802
7/31/2016 18:00,0.02010385
7/31/2016 19:00,0.019572562
7/31/2016 20:00,0.018754877
7/31/2016 21:00,0.019311069
7/31/2016 22:00,0.018979014
7/31/2016 23:00,0.019230131
8/1/2016 0:00,0.020033289
8/1/2016 1:00,0.019149192
8/1/2016 2:00,0.01925711
8/1/2016 3:00,0.019609918
8/1/2016 4:00,0.01956011
8/1/2016 5:00,0.020112152
8/1/2016 6:00,0.022179193
